onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,divs_pq
93.0,0.25,93.0,0.25,2976,8,79,1,n502,32
93.25,0.25,93.25,0.25,2984,8,78,1,n503,32
93.5,0.5,93.5,0.5,2992,16,68,1,n505,32
93.5,0.25,93.5,0.25,2992,8,76,1,n504,32
93.75,0.25,93.75,0.25,3000,8,74,1,n506,32
94.0,1.0,94.0,1.0,3008,32,69,1,n508,32
94.0,0.25,94.0,0.25,3008,8,74,1,n507,32
94.25,0.25,94.25,0.25,3016,8,73,1,n509,32
94.5,0.25,94.5,0.25,3024,8,81,1,n510,32
94.75,0.25,94.75,0.25,3032,8,79,1,n511,32
95.0,0.25,95.0,0.25,3040,8,78,1,n512,32
95.25,0.25,95.25,0.25,3048,8,76,1,n513,32
95.5,0.5,95.5,0.5,3056,16,66,1,n515,32
95.5,0.25,95.5,0.25,3056,8,74,1,n514,32
95.75,0.25,95.75,0.25,3064,8,72,1,n516,32
96.0,1.0,96.0,1.0,3072,32,67,1,n518,32
96.0,0.25,96.0,0.25,3072,8,72,1,n517,32
96.25,0.25,96.25,0.25,3080,8,71,1,n519,32
96.5,0.25,96.5,0.25,3088,8,79,1,n520,32
96.75,0.25,96.75,0.25,3096,8,78,1,n521,32
97.0,0.25,97.0,0.25,3104,8,76,1,n522,32
97.25,0.25,97.25,0.25,3112,8,74,1,n523,32
97.5,0.5,97.5,0.5,3120,16,64,1,n524,32
97.5,0.25,97.5,0.25,3120,8,72,1,n525,32
97.75,0.25,97.75,0.25,3128,8,71,1,n526,32
98.0,0.25,98.0,0.25,3136,8,60,1,n528,32
98.0,1.0,98.0,1.0,3136,32,69,1,n527,32
98.25,0.25,98.25,0.25,3144,8,67,1,n529,32
98.5,0.25,98.5,0.25,3152,8,66,1,n530,32
98.75,0.25,98.75,0.25,3160,8,67,1,n531,32
99.0,0.25,99.0,0.25,3168,8,62,1,n533,32
99.0,0.75,99.0,0.75,3168,24,71,1,n534,32
99.25,0.25,99.25,0.25,3176,8,67,1,n535,32
99.5,0.25,99.5,0.25,3184,8,66,1,n538,32
99.75,0.25,99.75,0.25,3192,8,67,1,n541,32
99.75,0.125,99.75,0.125,3192,4,69,1,n538,32
99.875,0.125,99.875,0.125,3196,4,71,1,n541,32
100.0,0.25,100.0,0.25,3200,8,64,1,n545,32
100.0,1.5,100.0,1.5,3200,48,72,1,n546,32
100.25,0.25,100.25,0.25,3208,8,67,1,n547,32
100.5,0.25,100.5,0.25,3216,8,66,1,n548,32
100.75,0.25,100.75,0.25,3224,8,67,1,n549,32
101.0,0.25,101.0,0.25,3232,8,62,1,n550,32
101.25,0.25,101.25,0.25,3240,8,67,1,n551,32
101.5,0.25,101.5,0.25,3248,8,66,1,n552,32
101.5,0.5,101.5,0.5,3248,16,71,1,n553,32
101.75,0.25,101.75,0.25,3256,8,67,1,n554,32
102.0,0.25,102.0,0.25,3264,8,60,1,n556,32
102.0,0.5,102.0,0.5,3264,16,69,1,n555,32
102.25,0.25,102.25,0.25,3272,8,67,1,n557,32
102.5,0.25,102.5,0.25,3280,8,66,1,n559,32
102.5,0.0,102.5,0.0,3280,0,68,1,n558,32
102.5,0.5,102.5,0.5,3280,16,69,1,n560,32
102.75,0.25,102.75,0.25,3288,8,67,1,n561,32
103.0,0.25,103.0,0.25,3296,8,62,1,n563,32
103.0,0.5,103.0,0.5,3296,16,71,1,n562,32
103.25,0.25,103.25,0.25,3304,8,67,1,n564,32
103.5,0.25,103.5,0.25,3312,8,66,1,n567,32
103.5,0.0,103.5,0.0,3312,0,70,1,n565,32
103.5,0.5,103.5,0.5,3312,16,71,1,n566,32
103.75,0.25,103.75,0.25,3320,8,67,1,n568,32
104.0,0.25,104.0,0.25,3328,8,64,1,n570,32
104.0,0.25,104.0,0.25,3328,8,71,1,n569,32
104.25,0.25,104.25,0.25,3336,8,67,1,n572,32
104.25,0.25,104.25,0.25,3336,8,74,1,n571,32
104.5,0.25,104.5,0.25,3344,8,66,1,n574,32
104.5,1.0,104.5,1.0,3344,32,72,1,n573,32
104.75,0.25,104.75,0.25,3352,8,67,1,n575,32
105.0,0.25,105.0,0.25,3360,8,62,1,n576,32
105.25,0.25,105.25,0.25,3368,8,67,1,n577,32
105.5,0.25,105.5,0.25,3376,8,66,1,n579,32
105.5,0.5,105.5,0.5,3376,16,71,1,n578,32
105.75,0.25,105.75,0.25,3384,8,67,1,n580,32
106.0,0.0,106.0,0.0,3392,0,68,1,n581,32
106.0,1.0,106.0,1.0,3392,32,69,1,n582,32
106.5,0.5,106.5,0.5,3408,16,60,1,n583,32
106.5,0.5,106.5,0.5,3408,16,64,1,n584,32
107.0,0.5,107.0,0.5,3424,16,59,1,n585,32
107.0,0.5,107.0,0.5,3424,16,63,1,n586,32
107.5,0.5,107.5,0.5,3440,16,60,1,n588,32
107.5,0.5,107.5,0.5,3440,16,64,1,n587,32
108.0,0.0,108.0,0.0,3456,0,71,1,n588,32
108.0,1.0,108.0,1.0,3456,32,72,1,n590,32
108.5,0.5,108.5,0.5,3472,16,60,1,n592,32
108.5,0.5,108.5,0.5,3472,16,64,1,n591,32
109.0,0.5,109.0,0.5,3488,16,59,1,n594,32
109.0,0.5,109.0,0.5,3488,16,63,1,n593,32
109.5,0.5,109.5,0.5,3504,16,60,1,n597,32
109.5,0.5,109.5,0.5,3504,16,64,1,n596,32
110.0,0.0,110.0,0.0,3520,0,75,1,n598,32
110.0,1.0,110.0,1.0,3520,32,76,1,n599,32
110.5,0.5,110.5,0.5,3536,16,60,1,n601,32
110.5,0.5,110.5,0.5,3536,16,64,1,n600,32
111.0,0.5,111.0,0.5,3552,16,59,1,n602,32
111.0,0.5,111.0,0.5,3552,16,63,1,n603,32
111.5,0.5,111.5,0.5,3568,16,60,1,n605,32
111.5,0.5,111.5,0.5,3568,16,64,1,n604,32
112.0,0.5,112.0,0.5,3584,16,68,1,n606,32
112.0,0.5,112.0,0.5,3584,16,69,1,n607,32
112.5,0.0,112.5,0.0,3600,0,71,1,n608,32
112.5,0.5,112.5,0.5,3600,16,72,1,n609,32
113.0,0.0,113.0,0.0,3616,0,75,1,n611,32
113.0,0.5,113.0,0.5,3616,16,76,1,n610,32
113.5,0.0,113.5,0.0,3632,0,80,1,n613,32
113.5,0.5,113.5,0.5,3632,16,81,1,n612,32
114.0,0.0,114.0,0.0,3648,0,83,1,n615,32
114.0,0.5,114.0,0.5,3648,16,84,1,n614,32
114.5,0.0,114.5,0.0,3664,0,80,1,n617,32
114.5,0.5,114.5,0.5,3664,16,81,1,n616,32
115.0,0.0,115.0,0.0,3680,0,75,1,n618,32
115.0,0.5,115.0,0.5,3680,16,76,1,n619,32
115.5,0.0,115.5,0.0,3696,0,71,1,n621,32
115.5,0.5,115.5,0.5,3696,16,72,1,n620,32
116.0,0.25,116.0,0.25,3712,8,50,1,n623,32
116.0,0.0,116.0,0.0,3712,0,71,1,n622,32
116.0,0.0,116.0,0.0,3712,0,72,1,n624,32
116.0,1.0,116.0,1.0,3712,32,74,1,n625,32
116.25,0.25,116.25,0.25,3720,8,59,1,n626,32
116.5,0.25,116.5,0.25,3728,8,55,1,n627,32
116.75,0.25,116.75,0.25,3736,8,59,1,n628,32
117.0,0.25,117.0,0.25,3744,8,50,1,n629,32
117.0,0.25,117.0,0.25,3744,8,72,1,n630,32
117.25,0.25,117.25,0.25,3752,8,59,1,n632,32
117.25,0.25,117.25,0.25,3752,8,71,1,n631,32
117.5,0.25,117.5,0.25,3760,8,55,1,n634,32
117.5,0.25,117.5,0.25,3760,8,69,1,n633,32
117.75,0.25,117.75,0.25,3768,8,59,1,n636,32
117.75,0.25,117.75,0.25,3768,8,67,1,n635,32
118.0,0.25,118.0,0.25,3776,8,50,1,n637,32
118.0,2.0,118.0,2.0,3776,64,69,1,n638,32
118.25,0.25,118.25,0.25,3784,8,60,1,n640,32
118.5,0.25,118.5,0.25,3792,8,54,1,n642,32
118.75,0.25,118.75,0.25,3800,8,60,1,n644,32
119.0,0.25,119.0,0.25,3808,8,50,1,n647,32
119.25,0.25,119.25,0.25,3816,8,60,1,n649,32
119.5,0.25,119.5,0.25,3824,8,54,1,n652,32
119.75,0.25,119.75,0.25,3832,8,60,1,n655,32
120.0,0.25,120.0,0.25,3840,8,55,1,n658,32
120.0,0.5,120.0,0.5,3840,16,67,1,n659,32
120.25,0.25,120.25,0.25,3848,8,62,1,n660,32
120.5,0.25,120.5,0.25,3856,8,59,1,n661,32
120.5,0.25,120.5,0.25,3856,8,79,1,n662,32
120.75,0.25,120.75,0.25,3864,8,62,1,n663,32
120.75,0.25,120.75,0.25,3864,8,79,1,n664,32
121.0,0.5,121.0,0.5,3872,16,55,1,n665,32
121.0,0.25,121.0,0.25,3872,8,79,1,n666,32
121.25,0.25,121.25,0.25,3880,8,74,1,n667,32
121.5,0.25,121.5,0.25,3888,8,71,1,n668,32
121.75,0.25,121.75,0.25,3896,8,67,1,n669,32
122.0,0.25,122.0,0.25,3904,8,54,1,n671,32
122.0,0.5,122.0,0.5,3904,16,69,1,n670,32
122.25,0.25,122.25,0.25,3912,8,62,1,n672,32
122.5,0.25,122.5,0.25,3920,8,57,1,n674,32
122.5,0.25,122.5,0.25,3920,8,81,1,n673,32
122.75,0.25,122.75,0.25,3928,8,62,1,n676,32
122.75,0.25,122.75,0.25,3928,8,81,1,n675,32
123.0,0.5,123.0,0.5,3936,16,54,1,n678,32
123.0,0.25,123.0,0.25,3936,8,81,1,n677,32
123.25,0.25,123.25,0.25,3944,8,78,1,n679,32
123.5,0.25,123.5,0.25,3952,8,74,1,n680,32
123.75,0.25,123.75,0.25,3960,8,69,1,n681,32
124.0,0.25,124.0,0.25,3968,8,55,1,n683,32
124.0,0.5,124.0,0.5,3968,16,71,1,n682,32
